tract,yr_id,name,households
158.01,2020,"$15,000 to $29,999",298
158.01,2020,"$30,000 to $44,999",269
158.01,2020,"$45,000 to $59,999",163
158.01,2020,"$60,000 to $74,999",276
158.01,2020,"$75,000 to $99,999",74
158.01,2020,"$100,000 to $124,999",43
158.01,2020,"$125,000 to $149,999",4
158.01,2020,"$150,000 to $199,999",60
158.01,2020,"$200,000 or more",33
158.01,2021,"Less than $15,000",225
158.01,2021,"$15,000 to $29,999",259
158.01,2021,"$30,000 to $44,999",332
158.01,2021,"$45,000 to $59,999",102
158.01,2021,"$60,000 to $74,999",267
158.01,2021,"$75,000 to $99,999",126
158.01,2021,"$100,000 to $124,999",110
158.01,2021,"$125,000 to $149,999",5
158.01,2021,"$150,000 to $199,999",34
158.01,2021,"$200,000 or more",29
158.01,2022,"Less than $15,000",172
158.01,2022,"$15,000 to $29,999",272
158.01,2022,"$30,000 to $44,999",366
158.01,2022,"$45,000 to $59,999",118
158.01,2022,"$60,000 to $74,999",266
158.01,2022,"$75,000 to $99,999",126
158.01,2022,"$100,000 to $124,999",102
158.01,2022,"$125,000 to $149,999",5
158.01,2022,"$150,000 to $199,999",35
158.01,2022,"$200,000 or more",29
158.02,2020,"Less than $15,000",99
158.02,2020,"$15,000 to $29,999",120
158.02,2020,"$30,000 to $44,999",170
158.02,2020,"$45,000 to $59,999",400
158.02,2020,"$60,000 to $74,999",207
158.02,2020,"$75,000 to $99,999",171
158.02,2020,"$100,000 to $124,999",166
158.02,2020,"$125,000 to $149,999",1
158.02,2020,"$150,000 to $199,999",130
158.02,2020,"$200,000 or more",0
158.02,2021,"Less than $15,000",134
158.02,2021,"$15,000 to $29,999",100
158.02,2021,"$30,000 to $44,999",147
158.02,2021,"$45,000 to $59,999",367
158.02,2021,"$60,000 to $74,999",262
158.02,2021,"$75,000 to $99,999",201
158.02,2021,"$100,000 to $124,999",169
158.02,2021,"$125,000 to $149,999",43
158.02,2021,"$150,000 to $199,999",110
158.02,2021,"$200,000 or more",0
158.02,2022,"Less than $15,000",100
158.02,2022,"$15,000 to $29,999",102
158.02,2022,"$30,000 to $44,999",158
158.02,2022,"$45,000 to $59,999",411
158.02,2022,"$60,000 to $74,999",261
158.02,2022,"$75,000 to $99,999",198
158.02,2022,"$100,000 to $124,999",157
158.02,2022,"$125,000 to $149,999",44
158.02,2022,"$150,000 to $199,999",112
158.02,2022,"$200,000 or more",0
159.01,2020,"Less than $15,000",164
159.01,2020,"$15,000 to $29,999",136
159.01,2020,"$30,000 to $44,999",234
159.01,2020,"$45,000 to $59,999",86
159.01,2020,"$60,000 to $74,999",60
159.01,2020,"$75,000 to $99,999",114
159.01,2020,"$100,000 to $124,999",93
159.01,2020,"$125,000 to $149,999",97
159.01,2020,"$150,000 to $199,999",7
159.01,2020,"$200,000 or more",8
159.01,2021,"Less than $15,000",197
159.01,2021,"$15,000 to $29,999",86
159.01,2021,"$30,000 to $44,999",237
159.01,2021,"$45,000 to $59,999",64
159.01,2021,"$60,000 to $74,999",42
159.01,2021,"$75,000 to $99,999",156
159.01,2021,"$100,000 to $124,999",83
159.01,2021,"$125,000 to $149,999",128
159.01,2021,"$150,000 to $199,999",8
159.01,2021,"$200,000 or more",0
159.01,2022,"Less than $15,000",150
159.01,2022,"$15,000 to $29,999",91
159.01,2022,"$30,000 to $44,999",268
159.01,2022,"$45,000 to $59,999",74
159.01,2022,"$60,000 to $74,999",43
159.01,2022,"$75,000 to $99,999",161
159.01,2022,"$100,000 to $124,999",78
159.01,2022,"$125,000 to $149,999",128
159.01,2022,"$150,000 to $199,999",8
159.01,2022,"$200,000 or more",0
159.02,2020,"Less than $15,000",148
159.02,2020,"$15,000 to $29,999",275
159.02,2020,"$30,000 to $44,999",278
159.02,2020,"$45,000 to $59,999",209
159.02,2020,"$60,000 to $74,999",149
159.02,2020,"$75,000 to $99,999",248
159.02,2020,"$100,000 to $124,999",278
159.02,2020,"$125,000 to $149,999",78
159.02,2020,"$150,000 to $199,999",120
159.02,2020,"$200,000 or more",61
159.02,2021,"Less than $15,000",166
159.02,2021,"$15,000 to $29,999",450
159.02,2021,"$30,000 to $44,999",327
159.02,2021,"$45,000 to $59,999",161
159.02,2021,"$60,000 to $74,999",136
159.02,2021,"$75,000 to $99,999",236
159.02,2021,"$100,000 to $124,999",113
159.02,2021,"$125,000 to $149,999",101
159.02,2021,"$150,000 to $199,999",102
159.02,2021,"$200,000 or more",52
159.02,2022,"Less than $15,000",125
159.02,2022,"$15,000 to $29,999",462
159.02,2022,"$30,000 to $44,999",351
159.02,2022,"$45,000 to $59,999",188
159.02,2022,"$60,000 to $74,999",136
159.02,2022,"$75,000 to $99,999",233
159.02,2022,"$100,000 to $124,999",107
159.02,2022,"$125,000 to $149,999",95
159.02,2022,"$150,000 to $199,999",102
159.02,2022,"$200,000 or more",51
16,2020,"Less than $15,000",500
16,2020,"$15,000 to $29,999",215
16,2020,"$30,000 to $44,999",346
16,2020,"$45,000 to $59,999",348
16,2020,"$60,000 to $74,999",314
16,2020,"$75,000 to $99,999",363
16,2020,"$100,000 to $124,999",177
16,2020,"$125,000 to $149,999",152
16,2020,"$150,000 to $199,999",0
16,2020,"$200,000 or more",33
16,2021,"Less than $15,000",479
16,2021,"$15,000 to $29,999",292
16,2021,"$30,000 to $44,999",234
16,2021,"$45,000 to $59,999",382
16,2021,"$60,000 to $74,999",199
16,2021,"$75,000 to $99,999",378
16,2021,"$100,000 to $124,999",284
16,2021,"$125,000 to $149,999",100
16,2021,"$150,000 to $199,999",42
16,2021,"$200,000 or more",20
16,2022,"Less than $15,000",356
16,2022,"$15,000 to $29,999",306
16,2022,"$30,000 to $44,999",260
16,2022,"$45,000 to $59,999",468
16,2022,"$60,000 to $74,999",199
16,2022,"$75,000 to $99,999",394
16,2022,"$100,000 to $124,999",270
16,2022,"$125,000 to $149,999",98
16,2022,"$150,000 to $199,999",45
16,2022,"$200,000 or more",16
160,2020,"Less than $15,000",66
160,2020,"$15,000 to $29,999",88
160,2020,"$30,000 to $44,999",87
160,2020,"$45,000 to $59,999",89
160,2020,"$60,000 to $74,999",14
160,2020,"$75,000 to $99,999",79
160,2020,"$100,000 to $124,999",58
160,2020,"$125,000 to $149,999",107
160,2020,"$150,000 to $199,999",126
160,2020,"$200,000 or more",198
160,2021,"Less than $15,000",73
160,2021,"$15,000 to $29,999",102
160,2021,"$30,000 to $44,999",86
160,2021,"$45,000 to $59,999",72
160,2021,"$60,000 to $74,999",42
160,2021,"$75,000 to $99,999",121
160,2021,"$100,000 to $124,999",79
160,2021,"$125,000 to $149,999",98
160,2021,"$150,000 to $199,999",34
160,2021,"$200,000 or more",207
160,2022,"Less than $15,000",55
160,2022,"$15,000 to $29,999",108
160,2022,"$30,000 to $44,999",95
160,2022,"$45,000 to $59,999",88
160,2022,"$60,000 to $74,999",38
160,2022,"$75,000 to $99,999",118
160,2022,"$100,000 to $124,999",79
160,2022,"$125,000 to $149,999",98
160,2022,"$150,000 to $199,999",31
160,2022,"$200,000 or more",204
161,2020,"Less than $15,000",23
161,2020,"$15,000 to $29,999",184
161,2020,"$30,000 to $44,999",238
161,2020,"$45,000 to $59,999",107
161,2020,"$60,000 to $74,999",200
161,2020,"$75,000 to $99,999",377
161,2020,"$100,000 to $124,999",281
161,2020,"$125,000 to $149,999",173
161,2020,"$150,000 to $199,999",299
161,2020,"$200,000 or more",386
161,2021,"Less than $15,000",78
161,2021,"$15,000 to $29,999",182
161,2021,"$30,000 to $44,999",301
161,2021,"$45,000 to $59,999",91
161,2021,"$60,000 to $74,999",120
161,2021,"$75,000 to $99,999",243
161,2021,"$100,000 to $124,999",483
161,2021,"$125,000 to $149,999",102
161,2021,"$150,000 to $199,999",320
161,2021,"$200,000 or more",348
161,2022,"Less than $15,000",45
161,2022,"$15,000 to $29,999",189
161,2022,"$30,000 to $44,999",323
161,2022,"$45,000 to $59,999",118
161,2022,"$60,000 to $74,999",114
161,2022,"$75,000 to $99,999",241
161,2022,"$100,000 to $124,999",455
161,2022,"$125,000 to $149,999",100
161,2022,"$150,000 to $199,999",329
161,2022,"$200,000 or more",356
162.01,2020,"Less than $15,000",78
162.01,2020,"$15,000 to $29,999",44
162.01,2020,"$30,000 to $44,999",152
162.01,2020,"$45,000 to $59,999",113
162.01,2020,"$60,000 to $74,999",154
162.01,2020,"$75,000 to $99,999",198
162.01,2020,"$100,000 to $124,999",194
162.01,2020,"$125,000 to $149,999",394
162.01,2020,"$150,000 to $199,999",203
162.01,2020,"$200,000 or more",644
162.01,2021,"Less than $15,000",119
162.01,2021,"$15,000 to $29,999",60
162.01,2021,"$30,000 to $44,999",168
162.01,2021,"$45,000 to $59,999",121
162.01,2021,"$60,000 to $74,999",155
162.01,2021,"$75,000 to $99,999",145
162.01,2021,"$100,000 to $124,999",254
162.01,2021,"$125,000 to $149,999",262
162.01,2021,"$150,000 to $199,999",312
162.01,2021,"$200,000 or more",580
162.01,2022,"Less than $15,000",73
162.01,2022,"$15,000 to $29,999",69
162.01,2022,"$30,000 to $44,999",183
162.01,2022,"$45,000 to $59,999",147
162.01,2022,"$60,000 to $74,999",148
162.01,2022,"$75,000 to $99,999",142
162.01,2022,"$100,000 to $124,999",232
162.01,2022,"$125,000 to $149,999",262
162.01,2022,"$150,000 to $199,999",328
162.01,2022,"$200,000 or more",594
162.02,2020,"Less than $15,000",116
162.02,2020,"$15,000 to $29,999",191
162.02,2020,"$30,000 to $44,999",93
162.02,2020,"$45,000 to $59,999",174
162.02,2020,"$60,000 to $74,999",189
162.02,2020,"$75,000 to $99,999",425
162.02,2020,"$100,000 to $124,999",150
162.02,2020,"$125,000 to $149,999",0
162.02,2020,"$150,000 to $199,999",50
162.02,2020,"$200,000 or more",57
162.02,2021,"Less than $15,000",86
162.02,2021,"$15,000 to $29,999",209
162.02,2021,"$30,000 to $44,999",120
162.02,2021,"$45,000 to $59,999",151
162.02,2021,"$60,000 to $74,999",89
162.02,2021,"$75,000 to $99,999",432
162.02,2021,"$100,000 to $124,999",163
162.02,2021,"$125,000 to $149,999",70
162.02,2021,"$150,000 to $199,999",51
162.02,2021,"$200,000 or more",78
162.02,2022,"Less than $15,000",64
162.02,2022,"$15,000 to $29,999",213
162.02,2022,"$30,000 to $44,999",131
162.02,2022,"$45,000 to $59,999",176
162.02,2022,"$60,000 to $74,999",89
162.02,2022,"$75,000 to $99,999",427
162.02,2022,"$100,000 to $124,999",155
162.02,2022,"$125,000 to $149,999",67
162.02,2022,"$150,000 to $199,999",48
162.02,2022,"$200,000 or more",81
163.01,2020,"Less than $15,000",339
163.01,2020,"$15,000 to $29,999",347
163.01,2020,"$30,000 to $44,999",237
163.01,2020,"$45,000 to $59,999",217
163.01,2020,"$60,000 to $74,999",100
163.01,2020,"$75,000 to $99,999",187
163.01,2020,"$100,000 to $124,999",87
163.01,2020,"$125,000 to $149,999",104
163.01,2020,"$150,000 to $199,999",168
163.01,2020,"$200,000 or more",25
163.01,2021,"Less than $15,000",385
163.01,2021,"$15,000 to $29,999",280
163.01,2021,"$30,000 to $44,999",209
163.01,2021,"$45,000 to $59,999",177
163.01,2021,"$60,000 to $74,999",189
163.01,2021,"$75,000 to $99,999",175
163.01,2021,"$100,000 to $124,999",123
163.01,2021,"$125,000 to $149,999",76
163.01,2021,"$150,000 to $199,999",171
163.01,2021,"$200,000 or more",30
163.01,2022,"Less than $15,000",296
163.01,2022,"$15,000 to $29,999",305
163.01,2022,"$30,000 to $44,999",234
163.01,2022,"$45,000 to $59,999",209
163.01,2022,"$60,000 to $74,999",189
163.01,2022,"$75,000 to $99,999",177
163.01,2022,"$100,000 to $124,999",118
163.01,2022,"$125,000 to $149,999",77
163.01,2022,"$150,000 to $199,999",182
163.01,2022,"$200,000 or more",33
163.02,2020,"Less than $15,000",272
163.02,2020,"$15,000 to $29,999",280
163.02,2020,"$30,000 to $44,999",281
163.02,2020,"$45,000 to $59,999",207
163.02,2020,"$60,000 to $74,999",151
163.02,2020,"$75,000 to $99,999",98
163.02,2020,"$100,000 to $124,999",165
163.02,2020,"$125,000 to $149,999",110
163.02,2020,"$150,000 to $199,999",133
163.02,2020,"$200,000 or more",103
163.02,2021,"Less than $15,000",303
163.02,2021,"$15,000 to $29,999",278
163.02,2021,"$30,000 to $44,999",378
163.02,2021,"$45,000 to $59,999",147
163.02,2021,"$60,000 to $74,999",178
163.02,2021,"$75,000 to $99,999",95
163.02,2021,"$100,000 to $124,999",87
163.02,2021,"$125,000 to $149,999",120
163.02,2021,"$150,000 to $199,999",149
163.02,2021,"$200,000 or more",70
163.02,2022,"Less than $15,000",230
163.02,2022,"$15,000 to $29,999",292
163.02,2022,"$30,000 to $44,999",413
163.02,2022,"$45,000 to $59,999",173
163.02,2022,"$60,000 to $74,999",178
163.02,2022,"$75,000 to $99,999",95
163.02,2022,"$100,000 to $124,999",83
163.02,2022,"$125,000 to $149,999",117
163.02,2022,"$150,000 to $199,999",158
163.02,2022,"$200,000 or more",68
164.01,2020,"Less than $15,000",82
164.01,2020,"$15,000 to $29,999",153
164.01,2020,"$30,000 to $44,999",46
164.01,2020,"$45,000 to $59,999",87
164.01,2020,"$60,000 to $74,999",123
164.01,2020,"$75,000 to $99,999",240
164.01,2020,"$100,000 to $124,999",110
164.01,2020,"$125,000 to $149,999",212
164.01,2020,"$150,000 to $199,999",361
164.01,2020,"$200,000 or more",244
164.01,2021,"Less than $15,000",53
164.01,2021,"$15,000 to $29,999",145
164.01,2021,"$30,000 to $44,999",64
164.01,2021,"$45,000 to $59,999",108
164.01,2021,"$60,000 to $74,999",126
164.01,2021,"$75,000 to $99,999",221
164.01,2021,"$100,000 to $124,999",167
164.01,2021,"$125,000 to $149,999",167
164.01,2021,"$150,000 to $199,999",333
164.01,2021,"$200,000 or more",285
164.01,2022,"Less than $15,000",34
164.01,2022,"$15,000 to $29,999",148
164.01,2022,"$30,000 to $44,999",60
164.01,2022,"$45,000 to $59,999",136
164.01,2022,"$60,000 to $74,999",120
164.01,2022,"$75,000 to $99,999",214
164.01,2022,"$100,000 to $124,999",161
164.01,2022,"$125,000 to $149,999",166
164.01,2022,"$150,000 to $199,999",339
164.01,2022,"$200,000 or more",293
164.03,2020,"Less than $15,000",146
164.03,2020,"$15,000 to $29,999",77
164.03,2020,"$30,000 to $44,999",147
164.03,2020,"$45,000 to $59,999",126
164.03,2020,"$60,000 to $74,999",186
164.03,2020,"$75,000 to $99,999",134
164.03,2020,"$100,000 to $124,999",193
164.03,2020,"$125,000 to $149,999",18
164.03,2020,"$150,000 to $199,999",143
164.03,2020,"$200,000 or more",423
164.03,2021,"Less than $15,000",122
164.03,2021,"$15,000 to $29,999",110
164.03,2021,"$30,000 to $44,999",254
164.03,2021,"$45,000 to $59,999",74
164.03,2021,"$60,000 to $74,999",184
164.03,2021,"$75,000 to $99,999",172
164.03,2021,"$100,000 to $124,999",63
164.03,2021,"$125,000 to $149,999",132
164.03,2021,"$150,000 to $199,999",166
164.03,2021,"$200,000 or more",316
164.03,2022,"Less than $15,000",89
164.03,2022,"$15,000 to $29,999",116
164.03,2022,"$30,000 to $44,999",276
164.03,2022,"$45,000 to $59,999",88
164.03,2022,"$60,000 to $74,999",178
164.03,2022,"$75,000 to $99,999",172
164.03,2022,"$100,000 to $124,999",55
164.03,2022,"$125,000 to $149,999",131
164.03,2022,"$150,000 to $199,999",169
164.03,2022,"$200,000 or more",321
164.04,2020,"Less than $15,000",256
164.04,2020,"$15,000 to $29,999",202
164.04,2020,"$30,000 to $44,999",53
164.04,2020,"$45,000 to $59,999",119
164.04,2020,"$60,000 to $74,999",23
164.04,2020,"$75,000 to $99,999",135
164.04,2020,"$100,000 to $124,999",81
164.04,2020,"$125,000 to $149,999",11
164.04,2020,"$150,000 to $199,999",0
164.04,2020,"$200,000 or more",24
164.04,2021,"Less than $15,000",162
164.04,2021,"$15,000 to $29,999",148
164.04,2021,"$30,000 to $44,999",242
164.04,2021,"$45,000 to $59,999",198
164.04,2021,"$60,000 to $74,999",23
164.04,2021,"$75,000 to $99,999",64
164.04,2021,"$100,000 to $124,999",33
164.04,2021,"$125,000 to $149,999",35
164.04,2021,"$150,000 to $199,999",0
164.04,2021,"$200,000 or more",7
164.04,2022,"Less than $15,000",138
164.04,2022,"$15,000 to $29,999",172
164.04,2022,"$30,000 to $44,999",300
164.04,2022,"$45,000 to $59,999",266
164.04,2022,"$60,000 to $74,999",27
164.04,2022,"$75,000 to $99,999",71
164.04,2022,"$100,000 to $124,999",38
164.04,2022,"$125,000 to $149,999",40
164.04,2022,"$150,000 to $199,999",0
164.04,2022,"$200,000 or more",10
165.02,2020,"Less than $15,000",231
165.02,2020,"$15,000 to $29,999",308
165.02,2020,"$30,000 to $44,999",322
165.02,2020,"$45,000 to $59,999",127
165.02,2020,"$60,000 to $74,999",339
165.02,2020,"$75,000 to $99,999",508
165.02,2020,"$100,000 to $124,999",166
165.02,2020,"$125,000 to $149,999",42
165.02,2020,"$150,000 to $199,999",92
165.02,2020,"$200,000 or more",214
165.02,2021,"Less than $15,000",223
165.02,2021,"$15,000 to $29,999",378
165.02,2021,"$30,000 to $44,999",166
165.02,2021,"$45,000 to $59,999",233
165.02,2021,"$60,000 to $74,999",249
165.02,2021,"$75,000 to $99,999",654
165.02,2021,"$100,000 to $124,999",150
165.02,2021,"$125,000 to $149,999",25
165.02,2021,"$150,000 to $199,999",93
165.02,2021,"$200,000 or more",203
165.02,2022,"Less than $15,000",170
165.02,2022,"$15,000 to $29,999",390
165.02,2022,"$30,000 to $44,999",185
165.02,2022,"$45,000 to $59,999",275
165.02,2022,"$60,000 to $74,999",246
165.02,2022,"$75,000 to $99,999",640
165.02,2022,"$100,000 to $124,999",146
165.02,2022,"$125,000 to $149,999",19
165.02,2022,"$150,000 to $199,999",95
165.02,2022,"$200,000 or more",204
165.03,2020,"Less than $15,000",75
165.03,2020,"$15,000 to $29,999",163
165.03,2020,"$30,000 to $44,999",77
165.03,2020,"$45,000 to $59,999",58
165.03,2020,"$60,000 to $74,999",61
165.03,2020,"$75,000 to $99,999",169
165.03,2020,"$100,000 to $124,999",191
165.03,2020,"$125,000 to $149,999",126
165.03,2020,"$150,000 to $199,999",29
165.03,2020,"$200,000 or more",95
165.03,2021,"Less than $15,000",100
165.03,2021,"$15,000 to $29,999",181
165.03,2021,"$30,000 to $44,999",42
165.03,2021,"$45,000 to $59,999",91
165.03,2021,"$60,000 to $74,999",61
165.03,2021,"$75,000 to $99,999",164
165.03,2021,"$100,000 to $124,999",158
165.03,2021,"$125,000 to $149,999",141
165.03,2021,"$150,000 to $199,999",80
165.03,2021,"$200,000 or more",51
165.03,2022,"Less than $15,000",75
165.03,2022,"$15,000 to $29,999",190
165.03,2022,"$30,000 to $44,999",45
165.03,2022,"$45,000 to $59,999",109
165.03,2022,"$60,000 to $74,999",59
165.03,2022,"$75,000 to $99,999",165
165.03,2022,"$100,000 to $124,999",152
165.03,2022,"$125,000 to $149,999",140
165.03,2022,"$150,000 to $199,999",85
165.03,2022,"$200,000 or more",51
165.04,2020,"Less than $15,000",273
165.04,2020,"$15,000 to $29,999",401
165.04,2020,"$30,000 to $44,999",356
165.04,2020,"$45,000 to $59,999",545
165.04,2020,"$60,000 to $74,999",103
165.04,2020,"$75,000 to $99,999",283
165.04,2020,"$100,000 to $124,999",239
165.04,2020,"$125,000 to $149,999",146
165.04,2020,"$150,000 to $199,999",98
165.04,2020,"$200,000 or more",85
165.04,2021,"Less than $15,000",364
165.04,2021,"$15,000 to $29,999",304
165.04,2021,"$30,000 to $44,999",362
165.04,2021,"$45,000 to $59,999",276
165.04,2021,"$60,000 to $74,999",198
165.04,2021,"$75,000 to $99,999",465
165.04,2021,"$100,000 to $124,999",215
165.04,2021,"$125,000 to $149,999",108
165.04,2021,"$150,000 to $199,999",130
165.04,2021,"$200,000 or more",107
165.04,2022,"Less than $15,000",274
165.04,2022,"$15,000 to $29,999",317
165.04,2022,"$30,000 to $44,999",397
165.04,2022,"$45,000 to $59,999",326
165.04,2022,"$60,000 to $74,999",198
165.04,2022,"$75,000 to $99,999",461
165.04,2022,"$100,000 to $124,999",202
165.04,2022,"$125,000 to $149,999",106
165.04,2022,"$150,000 to $199,999",137
165.04,2022,"$200,000 or more",113
166.06,2020,"Less than $15,000",27
166.06,2020,"$15,000 to $29,999",59
166.06,2020,"$30,000 to $44,999",95
166.06,2020,"$45,000 to $59,999",64
166.06,2020,"$60,000 to $74,999",27
166.06,2020,"$75,000 to $99,999",114
166.06,2020,"$100,000 to $124,999",151
166.06,2020,"$125,000 to $149,999",155
166.06,2020,"$150,000 to $199,999",208
166.06,2020,"$200,000 or more",313
166.06,2021,"Less than $15,000",23
166.06,2021,"$15,000 to $29,999",44
166.06,2021,"$30,000 to $44,999",125
166.06,2021,"$45,000 to $59,999",31
166.06,2021,"$60,000 to $74,999",111
166.06,2021,"$75,000 to $99,999",111
166.06,2021,"$100,000 to $124,999",129
166.06,2021,"$125,000 to $149,999",169
166.06,2021,"$150,000 to $199,999",216
166.06,2021,"$200,000 or more",274
166.06,2022,"Less than $15,000",16
166.06,2022,"$15,000 to $29,999",42
166.06,2022,"$30,000 to $44,999",134
166.06,2022,"$45,000 to $59,999",41
166.06,2022,"$60,000 to $74,999",109
166.06,2022,"$75,000 to $99,999",105
166.06,2022,"$100,000 to $124,999",119
166.06,2022,"$125,000 to $149,999",167
166.06,2022,"$150,000 to $199,999",223
166.06,2022,"$200,000 or more",276
166.07,2020,"Less than $15,000",155
166.07,2020,"$15,000 to $29,999",120
166.07,2020,"$30,000 to $44,999",170
166.07,2020,"$45,000 to $59,999",198
